t,x,y,z,qx,qy,qz,qw,gripper_width,q,dq
8.0108642578125e-05,0.30709365010261536,0.0001175973957288079,0.44039344787597656,0.9999999577287226,6.427496467905165e-05,-2.4943582754363155e-05,0.00028246964359499895,0.9857432482997921,"[0.0003672987222671509, -0.7850057482719421, 0.00022953884035814553, -2.3560285568237305, -0.0003622600343078375, 1.571009874343872, 0.7858783006668091]",
0.057497501373291016,0.30705732107162476,7.618590461788699e-05,0.4404011368751526,0.9999999742248352,-8.872514472393307e-07,-2.5764028085305497e-06,0.0002270306235523372,0.9857432482997921,"[0.0003262801037635654, -0.7850404381752014, 0.0002040014078374952, -2.356067180633545, -0.00031331091304309666, 1.570991039276123, 0.7858597636222839]",
0.09246206283569336,0.30706435441970825,0.00010395228309789672,0.44035014510154724,0.9999999647119238,3.38154095229594e-05,-7.537285638539967e-05,0.00025249079553703855,0.9857432482997921,"[0.003147091716527939, -0.7840306758880615, 0.0028592634480446577, -2.3541038036346436, -0.0031728309113532305, 1.5723176002502441, 0.7872272729873657]",
0.19752168655395508,0.3085159957408905,0.001624865224584937,0.4417712092399597,0.9999862645697876,0.002587779737256816,0.0021671630738226456,0.004009672306544804,0.9857432482997921,"[0.0074668163433671, -0.7817782759666443, 0.007542950101196766, -2.3495264053344727, -0.007168051786720753, 1.575886607170105, 0.7906332612037659]",
0.25058937072753906,0.3110121786594391,0.0035084527917206287,0.4439060389995575,0.9999430487846154,0.004386645571301688,0.005846554469336716,0.007776524210544208,0.9857432482997921,"[0.015751216560602188, -0.7711065411567688, 0.017277510836720467, -2.336627721786499, -0.014871844090521336, 1.5904746055603027, 0.8048887252807617]",
0.351611852645874,0.3188416063785553,0.007370624225586653,0.44772031903266907,0.9997789447882197,0.0039799993112261175,0.014569216730559234,0.014627340410840526,0.9857432482997921,"[0.02447902411222458, -0.7492926120758057, 0.027486547827720642, -2.3229575157165527, -0.023045767098665237, 1.6130250692367554, 0.8281804919242859]",
0.4574549198150635,0.3297308087348938,0.011952098459005356,0.4488036632537842,0.9995392490235715,0.0006343606105959634,0.02153011595483868,0.021385540792361858,0.9857432482997921,"[0.026514900848269463, -0.7429018616676331, 0.029808422550559044, -2.319829225540161, -0.024905836209654808, 1.6182748079299927, 0.8338152170181274]",
0.4814789295196533,0.3324332535266876,0.013122914358973503,0.4486433267593384,0.9994838608393798,-9.581441688248571e-05,0.022587118265855858,0.02284348549695002,0.9857432482997921,"[0.035149458795785904, -0.7092453241348267, 0.039819538593292236, -2.306283950805664, -0.03290575370192528, 1.6413109302520752, 0.858362078666687]",
0.5855293273925781,0.3445344567298889,0.01823270693421364,0.4454990327358246,0.9992831173887112,-0.00328754969432404,0.023953382695186466,0.029132091863866054,0.9857432482997921,"[0.03753979131579399, -0.6987397074699402, 0.04257270693778992, -2.302563190460205, -0.03509456291794777, 1.647626280784607, 0.8649068474769592]",
0.613513708114624,0.347866028547287,0.019745858386158943,0.4442003667354584,0.9992350761720119,-0.004001128749271217,0.023758215857499876,0.0308026085829432,0.9857432482997921,"[0.04609515517950058, -0.6579606533050537, 0.05261235684156418, -2.28890323638916, -0.043084822595119476, 1.6704356670379639, 0.8894437551498413]",
0.7175064086914062,0.3604396879673004,0.025501733645796776,0.438512921333313,0.9990486395824603,-0.006607121986793551,0.02252478023666255,0.03675317622706021,0.9857432482997921,"[0.05011528357863426, -0.6387163400650024, 0.0572645328938961, -2.2829244136810303, -0.04678996652364731, 1.6810998916625977, 0.9006624817848206]",
0.7654550075531006,0.3662150800228119,0.028409065678715706,0.4356039762496948,0.9989519660064694,-0.007509127742009818,0.022014320002057025,0.03942020201889678,0.9857432482997921,"[0.058447808027267456, -0.598842203617096, 0.0668712928891182, -2.2698304653167725, -0.05451575294137001, 1.7033087015151978, 0.924131453037262]",
0.865487813949585,0.37806159257888794,0.034702565521001816,0.4292536675930023,0.9987360968630921,-0.00938276533022212,0.02095959086078826,0.044708702602322174,0.9857432482997921,"[0.06181854009628296, -0.5828133821487427, 0.07079760730266571, -2.2644972801208496, -0.05760187283158302, 1.7119524478912354, 0.9335800409317017]",
0.9055700302124023,0.38273873925209045,0.037381548434495926,0.4266211986541748,0.9986446516343194,-0.009984905962241023,0.020602491497050724,0.04674076121767919,0.9857432482997921,"[0.07033848017454147, -0.5410868525505066, 0.08084335178136826, -2.2510910034179688, -0.06558644771575928, 1.734951376914978, 0.9579335451126099]",
1.009526014328003,0.3947485685348511,0.044586826115846634,0.4191308915615082,0.9984003131338135,-0.011436266811486871,0.01968692225189753,0.05175375955394333,0.9857432482997921,"[0.07405268400907516, -0.523600697517395, 0.08513401448726654, -2.2453091144561768, -0.0689818263053894, 1.7448506355285645, 0.9683877229690552]",
1.053478717803955,0.3996950089931488,0.047811828553676605,0.4158641993999481,0.9982935631435691,-0.011952172707789427,0.01938355927285958,0.05377160015840735,0.9857432482997921,"[0.0820406898856163, -0.4850965440273285, 0.09435296058654785, -2.232863664627075, -0.07637621462345123, 1.7661131620407104, 0.9908645153045654]",
1.149465799331665,0.4103580415248871,0.05512562021613121,0.4082544147968292,0.9980664516101924,-0.01279285268938312,0.018700940421740052,0.057878976473758434,0.9857432482997921,"[0.09036678075790405, -0.4451821446418762, 0.1039951965212822, -2.219766855239868, -0.0840304046869278, 1.7880873680114746, 1.0144703388214111]",
