t,x,y,z,qx,qy,qz,qw,gripper_width,q,dq
8.7738037109375e-05,0.3070864975452423,0.00013134478649590164,0.4403965473175049,0.9999999501049304,9.572093173749635e-05,-5.051535636796056e-05,0.0002967757382540548,0.9857339201848324,"[0.0003481159219518304, -0.7850521802902222, 0.00020382546063046902, -2.3560330867767334, -0.0003315804060548544, 1.5709362030029297, 0.785851776599884]",
0.08925676345825195,0.3070560693740845,9.958504233509302e-05,0.44037529826164246,0.9999999656079684,4.469060981177165e-05,-6.48639447696701e-05,0.0002501589097996498,0.9857432482997921,"[0.00038033854798413813, -0.7849708199501038, 0.00025680026737973094, -2.356053590774536, -0.0003281200479250401, 1.5709478855133057, 0.7858631610870361]",
0.20828676223754883,0.3070596158504486,0.00010664322326192632,0.4403761029243469,0.999999964762491,4.7335534603314335e-05,-6.136239370842304e-05,0.00025390750467053073,0.9857432482997921,"[0.0003790892951656133, -0.7850053310394287, 0.0002512849459890276, -2.3560335636138916, -0.0003304323763586581, 1.570949673652649, 0.7858642935752869]",
0.25176215171813965,0.30706077814102173,0.00010981135710608214,0.44038015604019165,0.9999999636723904,5.6656847943220075e-05,-5.596992490605897e-05,0.0002575123045331221,0.9857432482997921,"[0.00038259816938079894, -0.7849730253219604, 0.00027272154693491757, -2.356055498123169, -0.00033048944897018373, 1.570955514907837, 0.7858620285987854]",
0.35538768768310547,0.3070605993270874,0.00011415125482017174,0.44037434458732605,0.9999999620549797,6.0183038965797e-05,-6.380143470255582e-05,0.0002611463535768446,0.9857432482997921,"[0.0003801191342063248, -0.7849885821342468, 0.00023895499180071056, -2.356041431427002, -0.0003296742506790906, 1.5709507465362549, 0.7858566641807556]",
0.4013397693634033,0.3070594072341919,0.00010561279486864805,0.4403779208660126,0.9999999651098136,4.679108923710428e-05,-5.8012864757833225e-05,0.00025342745166495584,0.9857432482997921,"[0.00038349098758772016, -0.7849787473678589, 0.00024675700115039945, -2.3560469150543213, -0.000329833070281893, 1.5709515810012817, 0.7858620285987854]",
0.49741101264953613,0.3070605993270874,0.0001084417017409578,0.44038161635398865,0.9999999646268655,4.99926907955076e-05,-5.44545885296077e-05,0.0002555028309732565,0.9857432482997921,"[0.00038386485539376736, -0.784980833530426, 0.00025658044614829123, -2.356043815612793, -0.00032886004191823304, 1.5709524154663086, 0.7858617901802063]",
0.5977129936218262,0.3070613145828247,0.00010887041571550071,0.4403802752494812,0.999999964332717,5.0643363328767506e-05,-5.508402433966316e-05,0.00025638947901917853,0.9857432482997921,"[0.0003822850703727454, -0.7849753499031067, 0.0002587212366051972, -2.3560445308685303, -0.00032891714363358915, 1.5709497928619385, 0.7858577370643616]",
0.65860915184021,0.30706021189689636,0.00011074989015469328,0.4403807520866394,0.9999999641449913,5.44927870852917e-05,-5.541298311041338e-05,0.00025626149488743515,0.9857432482997921,"[0.00038057161145843565, -0.784982442855835, 0.00026670313673093915, -2.356041431427002, -0.00032729367376305163, 1.5709524154663086, 0.7858656644821167]",
0.7605319023132324,0.307060569524765,0.00011047600128222257,0.44038423895835876,0.9999999644717101,5.107299591958549e-05,-5.133060695679272e-05,0.00025654102268729507,0.9857432482997921,"[0.0003842040605377406, -0.7849787473678589, 0.00025543782976455986, -2.3560421466827393, -0.000330432434566319, 1.5709526538848877, 0.785865068435669]",
