t,x,y,z,qx,qy,qz,qw,gripper_width,q,dq
9.799003601074219e-05,0.3070935904979706,0.0001416532031726092,0.4403938353061676,0.9999999522203155,8.6596412154265e-05,-3.377064841663242e-05,0.0002948219319478322,0.9856591892638484,"[0.0003579420445021242, -0.7850112318992615, 0.00026056496426463127, -2.3560521602630615, -0.00029992888448759913, 1.5709903240203857, 0.7858762741088867]",
0.1020650863647461,0.3070683777332306,0.00012188073742436245,0.4403532147407532,0.9999999605815177,4.819201067603958e-05,-7.661776019428686e-05,0.0002657897894930283,0.9856591892638484,"[0.00048014536150731146, -0.7848724722862244, 0.0004458390176296234, -2.3560259342193604, -0.00040145718958228827, 1.571003794670105, 0.7859184145927429]",
0.14287567138671875,0.3071598410606384,0.00030771299498155713,0.4404287040233612,0.9999996419018194,0.0004243188214370127,2.245482009702127e-05,0.0007318780990758239,0.9856591892638484,"[0.0063371299766004086, -0.7824900150299072, 0.006196978967636824, -2.3509597778320312, -0.00609546946361661, 1.5747053623199463, 0.7895127534866333]",
0.24687457084655762,0.31022322177886963,0.0030329483561217785,0.4432539939880371,0.9999577210622355,0.004075207344759031,0.004692210360180971,0.006777310311156749,0.9857525764147518,"[0.00994486641138792, -0.7794928550720215, 0.010502021759748459, -2.3458638191223145, -0.009443520568311214, 1.5791983604431152, 0.7937793731689453]",
0.2908351421356201,0.312956303358078,0.004601300694048405,0.4452468454837799,0.9999057866975977,0.004748967302394787,0.008398824696162422,0.009763441091241486,0.9857525764147518,"[0.017714491114020348, -0.7671415209770203, 0.019625701010227203, -2.333542823791504, -0.016713684424757957, 1.595093846321106, 0.8097326159477234]",
0.385922908782959,0.32116448879241943,0.008367929607629776,0.4482795000076294,0.9997268713750218,0.0033663942971077416,0.01650375451152782,0.01620111499775111,0.9857525764147518,"[0.026037411764264107, -0.7445322275161743, 0.029254522174596786, -2.3206167221069336, -0.02443588152527809, 1.616931438446045, 0.8324214220046997]",
0.4858121871948242,0.3316411077976227,0.012790798209607601,0.44872134923934937,0.9994993093702965,0.00011084494220582924,0.022313613496189516,0.022432586441199037,0.9857525764147518,"[0.034691017121076584, -0.7113879919052124, 0.03926999866962433, -2.3070578575134277, -0.03244907781481743, 1.639911413192749, 0.8570082783699036]",
0.5898683071136475,0.34380844235420227,0.017933281138539314,0.4457525312900543,0.9992942590018153,-0.0031274396655883263,0.023942310009636966,0.028774447667216763,0.9857432482997921,"[0.04049365967512131, -0.6853922009468079, 0.04602618142962456, -2.2980282306671143, -0.03777528181672096, 1.6551796197891235, 0.8731395602226257]",
0.6590149402618408,0.3520829379558563,0.021663643419742584,0.44240397214889526,0.9991739761687694,-0.004852802758461693,0.02342990233281579,0.032845933220930434,0.9857432482997921,"[0.04799604043364525, -0.6486769914627075, 0.05486048012971878, -2.285977363586426, -0.04481086507439613, 1.6754878759384155, 0.8948306441307068]",
0.7509362697601318,0.36318716406822205,0.026897594332695007,0.43705442547798157,0.9990047800302192,-0.0070141157124730975,0.022176206230704026,0.0380587379554135,0.9857432482997921,"[0.05638022720813751, -0.6087657809257507, 0.06450416892766953, -2.273036003112793, -0.05253724008798599, 1.6976652145385742, 0.9182195067405701]",
