t,x,y,z,qx,qy,qz,qw,gripper_width,q,dq
8.320808410644531e-05,0.3069456219673157,0.00015143428754527122,0.4399925172328949,0.9999998354570675,0.00010873323996979519,-0.00048430496178940394,0.00028759628707977444,0.9857432482997921,"[0.00048500264529138803, -0.7848826050758362, 0.00027436189702712, -2.356792449951172, -0.0003483425243757665, 1.5709575414657593, 0.7858971357345581]",
0.04198622703552246,0.30694615840911865,0.00010786474740598351,0.4400872588157654,0.9999999004164298,4.8357434258902734e-05,-0.0003614274925291068,0.00025729138488736773,0.9857432482997921,"[0.0004006090748589486, -0.7850645780563354, 0.00017641040903981775, -2.3565895557403564, -0.0003221449733246118, 1.5709385871887207, 0.7858705520629883]",
0.08400750160217285,0.3069448173046112,0.00010039219341706485,0.44010215997695923,0.9999999129632915,3.262599534774502e-05,-0.0003501394694723256,0.00022452462228659889,0.9857432482997921,"[0.00041600290569476783, -0.7849815487861633, 0.00021575804566964507, -2.356656312942505, -0.00031462451443076134, 1.5709446668624878, 0.78587806224823]",
0.17856073379516602,0.3069493770599365,0.00011173971142852679,0.4400692284107208,0.999999892465243,4.8968517982676096e-05,-0.00039496590562067274,0.00023806200918060258,0.9857432482997921,"[0.0004252776561770588, -0.7849321961402893, 0.00022923749929759651, -2.3566946983337402, -0.000319699349347502, 1.5709463357925415, 0.7858819365501404]",
0.2902505397796631,0.3069519102573395,0.0001107741190935485,0.4400578737258911,0.9999998870738971,4.676615784877382e-05,-0.0004076953900055886,0.00023968643803534782,0.9857432482997921,"[0.0004187819722574204, -0.7849423289299011, 0.00020982397836633027, -2.3566782474517822, -0.00032595708034932613, 1.5709497928619385, 0.7858811020851135]",
0.3184349536895752,0.30695226788520813,0.00010907361865974963,0.44008442759513855,0.9999999005801883,4.6531074511113566e-05,-0.00037372591096644875,0.00023875388192100977,0.9857432482997921,"[0.00042518609552644193, -0.7849487662315369, 0.00021116656716912985, -2.3566737174987793, -0.00032484953408129513, 1.5709452629089355, 0.7858861088752747]",
0.4189262390136719,0.30695125460624695,0.00011574808013392612,0.4400698244571686,0.9999998924471811,5.529551869802902e-05,-0.00039074321707430117,0.00024365502316790527,0.9857432482997921,"[0.00042399432277306914, -0.7849433422088623, 0.00023842291557230055, -2.3566794395446777, -0.00032529947930015624, 1.5709506273269653, 0.7858765721321106]",
0.46263861656188965,0.3069513738155365,0.00011035124771296978,0.44006937742233276,0.9999998922308434,4.9215420346292064e-05,-0.000393831947745648,0.0002408579267719002,0.9857432482997921,"[0.0004216037632431835, -0.7849507331848145, 0.00022692265338264406, -2.3566808700561523, -0.00032408753759227693, 1.5709456205368042, 0.7858787178993225]",
0.5633165836334229,0.30695199966430664,0.00011446198186604306,0.4400711953639984,0.9999998930983535,5.078321331557262e-05,-0.00039079672761624097,0.00024187241373767614,0.9857432482997921,"[0.00042434496572241187, -0.7849493026733398, 0.0002307096729055047, -2.3566792011260986, -0.0003240917867515236, 1.5709490776062012, 0.7858803868293762]",
0.663691520690918,0.3069516718387604,0.00011435331543907523,0.44006624817848206,0.9999998901269235,5.209411502652234e-05,-0.0003961447842280179,0.00024515638732015106,0.8728383418597251,"[0.00042197437142021954, -0.7849487662315369, 0.00022528879344463348, -2.356677532196045, -0.0003248022694606334, 1.570948600769043, 0.7858796119689941]",
0.7105557918548584,0.3069523572921753,0.00011039821401936933,0.440071165561676,0.9999998938658534,4.992135972058575e-05,-0.0003904608552301637,0.00023940856370127976,0.8728383418597251,"[0.00042434464558027685, -0.7849470973014832, 0.00021731547894887626, -2.3566794395446777, -0.0003295605711173266, 1.5709466934204102, 0.7858788371086121]",
0.8109753131866455,0.3069521188735962,0.000112419635115657,0.4400690197944641,0.9999998928521648,5.1088066560368744e-05,-0.0003926075355160038,0.00023988537150664504,0.8728383418597251,"[0.0004221347044222057, -0.7849477529525757, 0.00022576651826966554, -2.3566792011260986, -0.00032241136068478227, 1.5709494352340698, 0.7858846783638]",
0.9144861698150635,0.30695104598999023,0.0001132253892137669,0.4400702714920044,0.9999998932179273,4.9692461339551946e-05,-0.00039108619140376904,0.0002411356139284574,0.5852182132292598,"[0.0004242124850861728, -0.7849507331848145, 0.0002268700482090935, -2.356675386428833, -0.0003240531077608466, 1.5709471702575684, 0.7858772277832031]",
1.022808313369751,0.30695322155952454,0.00011355094466125593,0.44007253646850586,0.9999998940565283,5.2770352151797345e-05,-0.0003881096591829222,0.00024181214721350264,0.5852182132292598,"[0.00042047537863254547, -0.7849472761154175, 0.00023280340246856213, -2.356675386428833, -0.0003232260642107576, 1.5709483623504639, 0.7858800292015076]",
1.0756137371063232,0.30695202946662903,0.00011410888691898435,0.4400720000267029,0.9999998936386888,5.121635477832389e-05,-0.00038847075017251213,0.00024328989408234147,0.5852182132292598,"[0.00042805541306734085, -0.7849453091621399, 0.0002334874152438715, -2.356677532196045, -0.00032417065813206136, 1.5709459781646729, 0.7858871221542358]",
1.1797153949737549,0.30695196986198425,0.00011239986633881927,0.4400708079338074,0.9999998936758316,4.925430895080153e-05,-0.00038966153316836343,0.00024163242369504507,0.15372255122672132,"[0.00042425733408890665, -0.7849472761154175, 0.00022542629449162632, -2.3566737174987793, -0.00032322603510692716, 1.5709459781646729, 0.7858871817588806]",
1.2225368022918701,0.3069528341293335,0.0001147602015407756,0.44007065892219543,0.9999998932097484,5.094148178329734e-05,-0.00038950023959129167,0.00024346461882120295,0.15372255122672132,"[0.0004243447328917682, -0.7849472761154175, 0.0002289231779286638, -2.356677532196045, -0.0003232260642107576, 1.5709501504898071, 0.7858777642250061]",
1.3227615356445312,0.30695223808288574,0.00011475947394501418,0.4400698244571686,0.9999998922618722,5.1343871044266134e-05,-0.00039165693159439607,0.00024381324609288447,0.15372255122672132,"[0.0004245028248988092, -0.7849452495574951, 0.00022707243624608964, -2.356677532196045, -0.0003241050580982119, 1.5709450244903564, 0.7858918309211731]",
1.3625504970550537,0.3069518506526947,0.00011525136505952105,0.44007134437561035,0.9999998939204052,5.208171907451991e-05,-0.0003892638731575415,0.00024066638759767832,0.01803114849712408,"[0.00042434403439983726, -0.7849437594413757, 0.00023077735386323184, -2.3566808700561523, -0.00032444699900224805, 1.5709483623504639, 0.7858855128288269]",
1.4626359939575195,0.3069523572921753,0.00011268444359302521,0.4400697946548462,0.9999998924705037,4.9884193723179797e-05,-0.0003918788774473462,0.00024290223078237344,0.01803114849712408,"[0.0004227651807013899, -0.7849450707435608, 0.00022703032300341874, -2.356675386428833, -0.00032503882539458573, 1.5709476470947266, 0.7858867049217224]",
1.562929630279541,0.30695265531539917,0.00011416649795137346,0.44006964564323425,0.999999892676408,5.0307070625140974e-05,-0.00039177237207961536,0.0002421379351529549,0.01803114849712408,"[0.0004263419541530311, -0.7849453091621399, 0.000227575859753415, -2.3566761016845703, -0.0003215210745111108, 1.5709506273269653, 0.7858808636665344]",
1.606665849685669,0.3069525957107544,0.0001130344535340555,0.44006985425949097,0.9999998928899951,5.181471471846729e-05,-0.0003914272590036066,0.00024149520622164053,0.01803114849712408,"[0.0004263419541530311, -0.7849473357200623, 0.00022612522298004478, -2.3566792011260986, -0.0003258626675233245, 1.570947289466858, 0.7858784794807434]",
